draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bFT,bMVP,bWP,bER,sigma
2894,129.80343908238933,0.8313023286693858,0.5356568055523541,3.0,7.0,0.0,-126.03416590205083,0.276199935261863,0.051986021423387076,0.03548155308961051,0.23922320496134147,0.06448154021286989,0.18362425106432517
2895,124.98898709839791,0.3768224534285297,0.5550471485189914,3.0,7.0,0.0,-119.65381430126524,0.2888683364159602,0.04615978204098227,0.02876588974324186,0.2744607901932107,0.060382688700463635,0.18893847227569466
2896,131.52754421879266,0.9584358427936265,0.5593889784633831,3.0,7.0,0.0,-127.54525633830191,0.2733159492819674,0.050468950505637204,0.028976287180096948,0.21182325421471565,0.06657095989628571,0.18825670999659272
2897,128.17052358564757,1.0,0.4880592379583002,3.0,7.0,0.0,-127.01707239318347,0.2624255482399389,0.043896523508660794,0.03222939853958417,0.2707068047423689,0.0018662431143187902,0.20849559763918826
2898,126.94580948326437,0.9685453824734909,0.5356568055523541,3.0,7.0,0.0,-124.95111041751532,0.27880675618600925,0.024269082111665594,0.004710488848314497,0.2300586337804381,0.022013997879166376,0.21714477653258776
2899,129.01166100118138,0.43925534768259594,0.5550471485189914,2.0,3.0,0.0,-117.89861281098409,0.2948891510981755,0.0458427758317044,0.05454223968530019,0.21890936259907004,0.0453308898375213,0.1718653068355404
2900,131.4788332123836,0.9658013902288095,0.5593889784633831,3.0,7.0,0.0,-130.60787086720902,0.2782163977887734,0.09351470553227124,0.05525793064473664,0.20943419143623965,0.04814990294630578,0.2021249950723878
2901,130.8001517387095,0.9278331382053767,0.4880592379583002,3.0,7.0,0.0,-124.75916984604363,0.29059802002451485,0.05669500665721568,0.05719241476271791,0.22893234884782504,0.04409578519308177,0.21068394844548147
2902,128.85186491348816,1.0,0.5356568055523541,2.0,3.0,0.0,-126.18795863325488,0.28459474361821885,0.02961442326135422,0.008900187969524177,0.23187540919729846,0.02999424830715295,0.206490993874717
2903,127.85044352894285,0.9531530071787795,0.5550471485189914,3.0,7.0,0.0,-126.2900279608964,0.2498665062021181,0.09448136547996941,0.03289714889524481,0.20794578176162565,0.05956184388641196,0.23123125266422084
2904,130.6276357700301,0.9609840123485942,0.5593889784633831,3.0,7.0,0.0,-129.54460868195883,0.2532497266163274,0.05404801826495975,0.047585673398639186,0.1969445562707161,0.057244793488519415,0.18551345208235842
2905,131.30064111263638,0.996315766356959,0.4880592379583002,3.0,7.0,0.0,-129.34321905216336,0.2643747886746481,0.05902816239422172,0.024743595660414897,0.2249127374456395,0.03644899728345928,0.18523947885372258
2906,131.32594346192533,0.9680131011304101,0.5356568055523541,3.0,7.0,0.0,-126.70234401908337,0.27427170447117105,0.0921554081683815,0.05211954944932724,0.19905945626420243,0.038634956044112254,0.1886486377701471
2907,128.6201913924568,1.0,0.5550471485189914,3.0,7.0,0.0,-126.78540226601072,0.26051540814585183,0.10004596735839531,0.037258847945252326,0.19345512109756088,0.06040372167035564,0.22959042633854138
2908,132.0393767794897,0.9608384682839327,0.5593889784633831,3.0,7.0,0.0,-129.0485434581539,0.2924873441940429,0.06504096716839128,0.035095934566772014,0.22147414707226112,0.03425187416549441,0.1906409698644084
2909,131.2211414177656,0.7706535934226723,0.4880592379583002,3.0,7.0,0.0,-123.18052307680678,0.2493325939225762,0.07436021601277928,0.03857377224934987,0.2012346839413589,0.056798023572479386,0.18862895120335404
2910,130.26412475298758,0.8718279267721568,0.5356568055523541,3.0,7.0,0.0,-128.2717819626501,0.28209702181193896,0.06024910395320697,0.02294658730872897,0.17353727025282603,0.07846141896232611,0.20692692159726703
2911,129.18091530694514,0.9958165524497674,0.5550471485189914,3.0,7.0,0.0,-126.20938048200077,0.26114412693187117,0.08306347220616798,0.02359837210469542,0.17293817851362753,0.09465270165511033,0.18023682044581368
2912,132.04683575308007,0.911829402576975,0.5593889784633831,3.0,7.0,0.0,-130.00845662733317,0.28714788735153346,0.07356387072803193,0.0361821158562218,0.18343049816419874,0.05884834984851086,0.20038353835645406
2913,126.329111137996,0.8652741597739884,0.4880592379583002,3.0,7.0,0.0,-122.9804075551165,0.27471920490923757,0.1089434244772839,0.04146249470176932,0.12373103000577072,0.13209584402888175,0.20752728164521828
2914,130.8071557147053,0.9965185400612506,0.5356568055523541,3.0,7.0,0.0,-127.45916166601518,0.27068363343502566,0.07959533929968987,0.059268797099088145,0.17895189693097066,0.05195699568436106,0.18149430045231887
2915,129.67180952752187,1.0,0.5550471485189914,3.0,7.0,0.0,-128.47133295277385,0.2620297988172826,0.08908455379888228,0.021700499087627233,0.18001324715037595,0.08203439444045595,0.17911873142536094
2916,132.5712966133352,0.9906680295762914,0.5593889784633831,3.0,7.0,0.0,-131.84574332592663,0.2821956818523581,0.06810981848104548,0.03978371064569123,0.1914485187244279,0.0680941075816076,0.19805707189892519
2917,129.81528387816982,0.9688598847343723,0.4880592379583002,3.0,7.0,0.0,-123.78052038765925,0.27584900885611324,0.07628787521663347,0.07820869506468822,0.18300668667225217,0.06864012565187588,0.21655791409374006
2918,130.09230747978418,0.97622322218192,0.5356568055523541,3.0,7.0,0.0,-128.59650220055045,0.30542048007310835,0.06144551750306881,0.01943056604134591,0.23424646385995118,0.059099672352465535,0.20251948425429295
2919,127.89170609747678,0.8004107325410781,0.5550471485189914,3.0,7.0,0.0,-125.63410648619966,0.303497921870558,0.03758871903457545,0.06290742222756868,0.20968713927300262,0.023681169763780492,0.2183729395916238
2920,131.32530972069046,0.8934035453331836,0.5593889784633831,3.0,7.0,0.0,-130.37558776939986,0.2765686591619362,0.07348048967154701,0.032058528397200706,0.2261431488432951,0.0544592686084876,0.1793778686984545
2921,128.9973515880331,0.8366120660826866,0.4880592379583002,3.0,7.0,0.0,-122.01166884322066,0.3013031207970555,0.10937286374493818,0.01948927605821027,0.20312320606839537,0.04991794035719471,0.20269846172156714
2922,130.85074431680255,0.9388348466681744,0.5356568055523541,3.0,7.0,0.0,-125.8342900768908,0.2470012939254785,0.07535199823954054,0.03442147359434125,0.19635571375626512,0.053566582652724765,0.2035472544185844
2923,128.24184902201657,0.9431341141767551,0.5550471485189914,3.0,7.0,0.0,-122.35628258314631,0.2555922118039782,0.055843648541125876,0.038027736997058734,0.25203299728669815,0.005782622748492391,0.18188710413428769
2924,129.44683152383615,0.8929413743522121,0.5593889784633831,3.0,7.0,0.0,-128.63229836126288,0.28633809247449765,0.0626102454325713,0.06761736657242522,0.20424861740334962,0.07443378483402079,0.21970855938434414
2925,129.74422276024777,0.9951603054766094,0.4880592379583002,3.0,7.0,0.0,-126.82133651068486,0.26127346174053917,0.030257313683493645,0.048182723860047114,0.2111408021364313,0.0536865421260346,0.195126071541975
2926,129.73741203756464,0.8506527851138713,0.5356568055523541,3.0,7.0,0.0,-126.744908734864,0.306552268744259,0.08964192641014987,0.042530226300195866,0.20273751455492436,0.0270523580855446,0.1950230998640837
2927,129.18294358644778,0.9461553112518807,0.5550471485189914,3.0,7.0,0.0,-125.37502632100728,0.30518340940688043,0.06795287883650414,0.04087387204285425,0.17462050703684145,0.10145416887725076,0.21143170300720757
2928,130.10495799488814,0.9566437649679769,0.5593889784633831,3.0,7.0,0.0,-124.90302278337968,0.26551936775298945,0.10001503076911217,0.033269453455229775,0.21815976738864615,0.05943289060884239,0.18594687381932806
2929,127.79046474629962,0.9081386681909968,0.4880592379583002,3.0,7.0,0.0,-124.72072244327819,0.23475639821257877,0.0715301814776041,0.0639433310320485,0.22088105364886376,0.023260027199680403,0.1944686450738354
2930,129.7524446210308,0.9983830963565337,0.5356568055523541,3.0,7.0,0.0,-127.8637090588471,0.2477708755337276,0.04905342681879894,0.05001434651365603,0.18792640602674746,0.06819255940424027,0.20336175015010655
2931,128.41644335926003,0.9781030874835893,0.5550471485189914,3.0,7.0,0.0,-125.82427481850004,0.3165083520679128,0.08300809559433345,0.049656030343387156,0.16951221108094205,0.10575355628733611,0.19926782148500655
2932,129.55140786644978,0.919484921691799,0.5593889784633831,2.0,7.0,0.0,-127.66253370252335,0.2730160717403129,0.10623785198528335,0.020934114391410415,0.19670364172086907,0.04930686274490551,0.18615381275148177
2933,127.45064172997239,0.8284148929515528,0.4880592379583002,3.0,7.0,0.0,-122.66429164842407,0.24010711106417987,0.05060325912116464,0.05078053306896356,0.20292155950721397,0.025408202170741773,0.18545318918180279
2934,129.39759818941045,0.9798949968529137,0.5356568055523541,2.0,7.0,0.0,-126.66947792797457,0.24546302855129995,0.06593812136319728,0.06543575318031945,0.17730802957716493,0.06928517701111372,0.20922215511641287
2935,126.86241398743667,0.9437055844178049,0.5550471485189914,2.0,3.0,0.0,-126.10611615847793,0.3264601508553503,0.0814337751720234,0.05515417924819204,0.15255885752406828,0.10030637381184258,0.19761833513315663
2936,128.30868309215447,0.9632047759290547,0.5593889784633831,3.0,7.0,0.0,-124.5445219278307,0.27314426523729934,0.020655632110710077,0.027701658114949936,0.2625512456094202,0.0271349423949155,0.20630115848323777
2937,126.57509951437022,0.9347575891586722,0.4880592379583002,3.0,7.0,0.0,-123.96435768561724,0.3082832572036181,0.09508554714931555,0.02720883826874278,0.2411356333766353,0.06104759407073855,0.22106386416942916
2938,129.3251995537674,0.8968913346247206,0.5356568055523541,2.0,7.0,0.0,-124.39937220006466,0.30620543915638193,0.084701482612641,0.0427885112723128,0.1591750352821478,0.10106000636085533,0.20942046762826813
2939,130.71100162645425,0.9846571012089319,0.5550471485189914,3.0,7.0,0.0,-124.09937620282686,0.25634361106062226,0.05958051006201044,0.055077433252785725,0.2273247971065348,0.03429495813563792,0.20731022317688205
2940,130.39513493263848,0.9409308455913228,0.5593889784633831,3.0,7.0,0.0,-125.29353808209204,0.2988181337996294,0.060208202367040976,0.055869790640489955,0.21407120918869166,0.02045503854536017,0.18994891834286215
2941,128.7611442178822,0.9936235917539105,0.4880592379583002,3.0,7.0,0.0,-125.50976045065292,0.2535099366495282,0.03869865100982518,0.050979674018904214,0.22530942342567503,0.05196170184966581,0.18037645305906969
2942,131.3473835970132,0.9995467187816685,0.5356568055523541,2.0,3.0,0.0,-129.18101388598137,0.28766206784798504,0.09485395340469868,0.04399738029684918,0.16731102732307285,0.07924755929534369,0.20414513592388192
2943,132.5741555040749,0.977928331062781,0.5550471485189914,3.0,7.0,0.0,-128.1040674950713,0.28762994943750153,0.07731515953919624,0.041607211826301595,0.20606233032011326,0.06528089739227798,0.19279260591931643
2944,129.13097361365075,0.7611453533967504,0.5593889784633831,2.0,7.0,0.0,-123.80794654639202,0.25663235015593233,0.048254794889436084,0.014273081029893653,0.22122076809080718,0.06723004962897175,0.21592578765423542
2945,129.96493935628226,0.9732673245528879,0.4880592379583002,3.0,7.0,0.0,-126.93814003650708,0.30665702138177797,0.09744360100828213,0.0344557469616785,0.19114577233630947,0.08276966133400067,0.20928548503600375
2946,131.77704639301513,0.8769767729953396,0.5356568055523541,3.0,15.0,0.0,-128.96322057040035,0.2752551302783501,0.054472330796001174,0.039878865371533866,0.23646605194743808,0.04058506707961369,0.18957423136808094
2947,130.18853799600325,0.8591993341671778,0.5550471485189914,3.0,7.0,0.0,-129.5890886381178,0.26366964881631816,0.03511437628901119,0.043111669507462654,0.20054140630233447,0.05835781261730641,0.20141967991746423
2948,128.31455182238972,0.909967806552037,0.5593889784633831,3.0,7.0,0.0,-125.28702035463135,0.29312568684368656,0.07884807514431955,0.033913274145045455,0.25868906632488264,0.004625542540016674,0.19476220281668655
2949,128.31662961173177,0.8644103182170231,0.4880592379583002,3.0,7.0,0.0,-125.55616188857782,0.2837919146061884,0.09977027266850606,0.0024800683169228666,0.19127771608794006,0.0867096955793673,0.21621616334763796
2950,131.2730607013259,0.7357067285660622,0.5356568055523541,3.0,7.0,0.0,-127.2282703246932,0.26035799136666105,0.08686262814554903,0.0459900199591818,0.21603053308363113,0.04534391133132456,0.20488144132970734
2951,130.96727929975657,0.9694623395444391,0.5550471485189914,3.0,7.0,0.0,-128.21726987972391,0.28216911742192113,0.105444474458606,0.03276253692754693,0.18961394147907193,0.08055394421664125,0.19966963105933172
2952,123.354038697145,0.7279518529071004,0.5593889784633831,3.0,7.0,0.0,-117.23108045381923,0.24103746118809458,0.10653174047845014,-0.0009458975568629163,0.14616106017020283,0.10961391753135853,0.22276586459303263
2953,131.12137212065173,0.9608786471471558,0.4880592379583002,3.0,7.0,0.0,-125.8656833298766,0.2771201948289236,0.06522030421229978,0.01093337645590561,0.20015889808763465,0.060631069998137284,0.20274551427059848
2954,131.63311304838663,0.9939821933683562,0.5356568055523541,3.0,7.0,0.0,-130.07907899086902,0.2957661445834651,0.057328543047810335,0.041374664951542774,0.20265869650427185,0.07385924069270969,0.19584364172181515
2955,130.94960742077515,0.9976861881166001,0.5550471485189914,3.0,7.0,0.0,-129.55180373905745,0.2880870440248149,0.042207970422684274,0.053112757451245114,0.2269878981464241,0.031090335453875323,0.18940590252717054
2956,129.20441241835024,0.9788685466115445,0.5593889784633831,3.0,7.0,0.0,-121.08849656474459,0.2825246252902956,0.09807748737175566,0.06371815157960688,0.19143399960244276,0.05942480308498485,0.2256361097795492
2957,127.98787773055712,0.8273277154066893,0.4880592379583002,3.0,7.0,0.0,-123.85505031615541,0.2902607800874713,0.07283018403103562,0.07864357871424571,0.15992314710166505,0.10675159482179539,0.19540193167258477
2958,130.07233498376263,0.7757285714599689,0.5356568055523541,3.0,7.0,0.0,-127.33906134764318,0.3034741791441123,0.09154498744019311,0.031271668090149696,0.1832236356185284,0.06693446851380432,0.17978463185028912
2959,130.535663223596,0.9052453545502558,0.5550471485189914,3.0,7.0,0.0,-128.5518788317883,0.2757036315864206,0.09026092443425052,0.02580742185914234,0.17361660751662034,0.08080788937952064,0.2141372773104988
2960,129.75403004706882,0.9286690857041808,0.5593889784633831,3.0,7.0,0.0,-126.01166116383646,0.2718686433108606,0.05752759118267845,0.033789456771545615,0.22644668999965106,0.0657474213656759,0.17408911145798855
2961,130.72653150425793,0.7849244341646369,0.4880592379583002,3.0,7.0,0.0,-122.87970960197099,0.26759478467869446,0.08066584169420607,0.01491815801761497,0.2174530830369793,0.04227101639093658,0.20857909748439732
2962,129.83111913264432,0.8047252554896938,0.5356568055523541,3.0,7.0,0.0,-125.34561949118084,0.2827934497882915,0.062179049332826586,0.04530979231150711,0.1718645426910468,0.09320216754662028,0.21676543898713765
2963,130.98549606569878,0.9794487352049722,0.5550471485189914,3.0,7.0,0.0,-129.13312786315439,0.28890956793010203,0.07833369923771542,0.07506946100116588,0.19847496753113664,0.05283059591838197,0.1919368553240311
2964,129.60417150480131,1.0,0.5593889784633831,3.0,7.0,0.0,-127.47540685647313,0.3048750021980598,0.056928642185946524,0.055845355397876766,0.21378725280959654,0.015633758717190683,0.19678574980914232
2965,130.76825217446546,0.966833747300029,0.4880592379583002,3.0,7.0,0.0,-128.34992501345212,0.29734889695298544,0.08469776298296836,0.07168282060377677,0.19547263356831127,0.060957423901824764,0.19112323369667472
2966,130.05657148264535,0.862751950377724,0.5356568055523541,2.0,7.0,0.0,-126.20087641855235,0.2915730499014754,0.03969111519392746,0.031452522901775484,0.19523429973013354,0.0710126134681248,0.20706849905095612
2967,129.54576346829714,0.810645629483521,0.5550471485189914,2.0,3.0,0.0,-127.7173799102249,0.2861244911348722,0.07626925908242548,0.06840312650106978,0.21611340282031322,0.0440835173599676,0.17456702978124047
2968,131.33232618396522,1.0,0.5593889784633831,3.0,7.0,0.0,-128.85335460536524,0.2753339149833395,0.07310698216126907,0.047898263345738774,0.23362724265551876,0.03785299821549636,0.2065964369974873
2969,130.15075412633647,0.9621674933478824,0.4880592379583002,3.0,7.0,0.0,-128.7777232525968,0.30190614013418837,0.07752264301297161,0.06207536372898105,0.18151670389066973,0.08175803820025798,0.18224889747613834
2970,128.95755688487677,0.8776738746648215,0.5356568055523541,3.0,7.0,0.0,-124.6813070067847,0.2536332619808357,0.10164257069587468,0.05718053112657433,0.20222694311562162,0.02886590613527608,0.1982622056972713
2971,130.2820330798983,1.0,0.5550471485189914,3.0,7.0,0.0,-129.08246372020565,0.271414844467094,0.06829992580720684,0.016707669185166116,0.18561817470253322,0.07799837980739566,0.2143640238801279
2972,130.64610588641474,0.9773469024602737,0.5593889784633831,3.0,7.0,0.0,-128.9676860807488,0.29424881728422364,0.08003390727977423,0.041857027743200936,0.1801100267325489,0.0974462837393964,0.18734575583632607
2973,127.5092693356852,0.9373649426562305,0.4880592379583002,3.0,15.0,0.0,-125.90700316167977,0.2584653834739827,0.04793169489492081,0.009003246623013966,0.2607944899960429,0.006529674489254786,0.21538429359315978
2974,128.96964852628432,0.9141807701158563,0.5356568055523541,2.0,7.0,0.0,-126.47858705865525,0.2733478846584445,0.11233598834302697,0.04565242857155472,0.2208876486597641,0.050994184522075756,0.20630559077742155
2975,126.65121895002098,0.8640918520501032,0.5550471485189914,2.0,3.0,0.0,-126.12874508115581,0.24896609550562065,0.05253443336948098,0.004027577661983139,0.18734136314495073,0.07828248117760554,0.2238376103077272
2976,131.20643068145137,0.9809112354822508,0.5593889784633831,3.0,7.0,0.0,-128.88271210730883,0.2612930177060842,0.07239804861759903,0.03772296481473494,0.21719397128625686,0.02783402691486092,0.1878633250110339
2977,128.79901937633502,0.9842589560360048,0.4880592379583002,4.0,15.0,0.0,-124.92126405477048,0.29597004698539536,0.030643958246713243,0.06682662624319369,0.22978439039256746,0.030368708027766617,0.19316403093319168
2978,129.26494326593212,0.9754036166102443,0.5356568055523541,3.0,7.0,0.0,-124.61411036658724,0.2358374165454219,0.07304967494093936,0.038327316683489605,0.2202163690600282,0.05012550707751337,0.210499819951108
2979,129.36825093152044,0.9746146524659401,0.5550471485189914,3.0,7.0,0.0,-124.32648690089569,0.3139359942701113,0.09809834506927001,0.06146310198385789,0.20090513814561423,0.05317102785340007,0.20273656825815572
2980,130.10531600921172,0.9823593237897624,0.5593889784633831,3.0,7.0,0.0,-128.1611707978153,0.2977483253720155,0.04645963831144294,0.013211918911247737,0.21809970366496936,0.05106856774601638,0.2086082156113351
2981,131.1426982522563,0.9984265970005551,0.4880592379583002,3.0,7.0,0.0,-128.34770602416148,0.27862783958041837,0.05359692005053769,0.05604444228858255,0.23872082442478035,0.0313748781852682,0.19873099426805807
2982,131.25466236592928,0.9911092163280951,0.5356568055523541,2.0,7.0,0.0,-128.98064712102862,0.2559745695383482,0.08383757644272076,0.04083080843738208,0.2019482550751461,0.04615844547596268,0.20685612907798007
2983,129.9636426630954,0.9985085990401882,0.5550471485189914,3.0,7.0,0.0,-128.24125984844486,0.2506544176352958,0.06269752459837523,0.029316562222118023,0.19723100728426338,0.086854791279053,0.1923421111695695
2984,129.86880056614285,0.833214446249207,0.5593889784633831,3.0,7.0,0.0,-124.54316561506262,0.2503946450251252,0.07378309872966864,0.020255102895993214,0.1984262549317657,0.042691137937641,0.20804687691234489
2985,131.03713144247408,0.8453661871893822,0.4880592379583002,3.0,7.0,0.0,-128.91401802450835,0.2754180354161302,0.07356070191040344,0.04259299872694207,0.21341892983318492,0.01890008273138756,0.19151765291718265
2986,128.69212641775601,0.7951136133474287,0.5356568055523541,3.0,7.0,0.0,-126.28571605426421,0.3067331039679123,0.10400086469532735,0.07157088967755468,0.16340767107337048,0.06852255891915765,0.210753291690277
2987,129.3569838085708,0.9903272186152627,0.5550471485189914,3.0,7.0,0.0,-127.87021979030841,0.3176841745261167,0.10113265260203659,0.05174067063763259,0.17788688831274752,0.07083481164994399,0.20210312864925517
2988,128.23784143538208,0.9772372768819119,0.5593889784633831,3.0,7.0,0.0,-126.60433857259672,0.308101796807823,0.08103077510828242,0.015834638169665086,0.19029147799832763,0.10417746061468972,0.20755606171640661
2989,131.48690400288314,0.9920258186647664,0.4880592379583002,3.0,7.0,0.0,-129.78608245110712,0.2754202477953597,0.05713853622000181,0.022656588343594884,0.19203894709237826,0.06708357482658235,0.19658938564956216
2990,125.15030402537168,0.9440145655989586,0.5356568055523541,3.0,7.0,0.0,-124.57419122988055,0.30507039215860277,0.12399750732490969,0.08231144745501057,0.16563148500597757,0.08718061487400844,0.22611197985236178
2991,129.82648258014282,0.675150966366363,0.5550471485189914,3.0,7.0,0.0,-125.7307895642806,0.2484628048028106,0.07341890204969168,0.04931226847202093,0.2118357368519239,0.07689329882351975,0.20744697805188742
2992,128.32841201231986,0.8095887918299495,0.5593889784633831,2.0,3.0,0.0,-124.98621265281365,0.28859334535757303,0.07274060352170596,0.010963226969845996,0.2047092171561875,0.10535316759871644,0.20114868146754736
2993,131.05632929945457,0.9513219678117635,0.4880592379583002,3.0,7.0,0.0,-129.08372660761862,0.3035506622584742,0.052690206622841025,0.04688505410897664,0.22978262883234218,0.03911472531598475,0.19216766513009573
2994,131.02483917892206,0.9838186061562235,0.5356568055523541,3.0,7.0,0.0,-123.68395048535183,0.27437375450614326,0.05673995900327734,0.039787950132604416,0.19490946453146346,0.04140785069477627,0.18326125453201542
2995,131.6797982523893,0.9560610254175164,0.5550471485189914,3.0,7.0,0.0,-126.73290983584192,0.30498602093929394,0.06855111534856104,0.04261774239191462,0.21650386523158027,0.044033464556355095,0.19590209278608708
2996,129.02729707871475,0.9842789437714975,0.5593889784633831,3.0,7.0,0.0,-125.25336800493008,0.26819781100206364,0.06804077156803282,0.06882767918191812,0.24594643135060826,0.023054327516817383,0.19201003477918296
2997,126.93505890739758,0.9191963628716417,0.4880592379583002,3.0,7.0,0.0,-125.39380526119109,0.23814207703966703,0.10153022953881399,0.0510084905971718,0.1445140141132764,0.09649262787215274,0.19203258352934088
2998,128.19576327541085,0.8604790930401086,0.5356568055523541,2.0,3.0,0.0,-127.10004767045028,0.26489787447307866,0.07490766586153126,0.04267508049872315,0.26163668257151385,0.030969049159425145,0.18708807771561214
2999,130.1531990587687,0.7242883357016788,0.5550471485189914,3.0,7.0,0.0,-125.25797419388188,0.24996937660043106,0.07141863174143274,0.05507097625234883,0.17147592902544342,0.07567938677690736,0.20792701453556323
3000,129.38433541859123,0.9515752568122293,0.5593889784633831,3.0,7.0,0.0,-126.48290026313597,0.2957048075740251,0.05746483243232474,0.041186969325574696,0.15945565088455863,0.07543939053872384,0.19924355089460455
3001,128.89673913668634,1.0,0.4880592379583002,2.0,3.0,0.0,-126.60856775804125,0.25082465692432754,0.09678592495673108,0.048150449286603024,0.148808937738202,0.09747122070376486,0.19382747370010187
3002,130.71375704036254,1.0,0.5356568055523541,3.0,7.0,0.0,-127.14892750868346,0.27436172958786853,0.07644255987510731,0.032309863205728706,0.23248842957486426,0.02012769348706525,0.20777850336856798
3003,131.14236526792183,0.9595758242421192,0.5550471485189914,3.0,7.0,0.0,-128.40219386941985,0.2596566128611804,0.05640674875064037,0.0381220788555172,0.1924960469891107,0.05052904996015335,0.20381651326079456
3004,128.66294355731466,0.9970631265916853,0.5593889784633831,3.0,7.0,0.0,-126.769270644071,0.30560386270167766,0.0768236397857919,0.05745268124062919,0.228291558554256,0.05590825574843329,0.22021278956081877
3005,129.08146557735023,0.8408171125892571,0.4880592379583002,4.0,15.0,0.0,-125.41269822188252,0.2512987518944611,0.09234567104998452,0.037569643552244916,0.1630735109939111,0.058246992479807934,0.1939364185651139
3006,131.46171973237958,0.8495116258863877,0.5356568055523541,3.0,7.0,0.0,-128.36896213389713,0.2904920708788319,0.05532541699995323,0.03094122238954903,0.24013783898929839,0.04007545015418763,0.19066793506576754
3007,130.49237147143734,0.9161571864002637,0.5550471485189914,3.0,15.0,0.0,-129.36895372746156,0.285915406702769,0.08685928088515985,0.029946125478350964,0.22249999220409317,0.06903581350394346,0.21012342290081465
3008,129.4329033413199,0.9900367816768955,0.5593889784633831,3.0,7.0,0.0,-127.80001585097666,0.26049594582862434,0.06197825785330405,0.02924850664098487,0.21808679462306071,0.07446760657064092,0.1762593592139424
3009,130.4127553376428,1.0,0.4880592379583002,3.0,7.0,0.0,-127.04335584314569,0.28375842093868,0.057995633907211776,0.03347109304908946,0.22748881214852823,0.062481332040403514,0.21759379164323048
3010,131.92012836519578,0.991574014664985,0.5356568055523541,3.0,7.0,0.0,-130.32474448246063,0.26253364455330475,0.06547804100366844,0.048506937356679256,0.2097326278186365,0.039164877925361496,0.1892746460242985
3011,129.80973116862276,0.8517326380586796,0.5550471485189914,3.0,7.0,0.0,-122.83448299998722,0.27533784934312283,0.05027616141759195,0.06019765580600152,0.24801305715835786,0.036676387995100576,0.19100188153834996
3012,129.66756443072182,1.0,0.5593889784633831,3.0,7.0,0.0,-126.73277145636585,0.29224776968821276,0.05681080810955966,0.009411930166962047,0.22583840581740472,0.029473274087645364,0.1839586904600094
3013,131.3341272468366,0.9997848433416997,0.4880592379583002,3.0,7.0,0.0,-129.62477624457733,0.2813087152794834,0.06758281805713465,0.04366138235014785,0.2216812015887766,0.03628615705509448,0.1768145870370926
3014,128.36638824913308,0.7909956579114477,0.5356568055523541,3.0,7.0,0.0,-126.5236802939639,0.2515034621050457,0.023024623196976447,0.027820221264164394,0.2291377077388332,0.044553325467028955,0.20637290865601163
3015,131.52750530494657,0.9955224905880176,0.5550471485189914,3.0,7.0,0.0,-127.71537099896557,0.2862312837839673,0.08159009669311466,0.03437914741487852,0.1697844594504529,0.07059293474801698,0.1979609594078165
3016,127.35885925698106,0.7230602528979915,0.5593889784633831,3.0,7.0,0.0,-124.62358674716,0.26267712953432865,0.04703127625929072,0.018774964097206852,0.26342428525562805,0.05556796714025688,0.2137557007489798
3017,132.04808228054804,0.9184176709504833,0.4880592379583002,3.0,7.0,0.0,-128.6591597087189,0.2661241303124946,0.07158387030001617,0.04891606824578368,0.21539249047325126,0.04867728957254041,0.18527167347139775
3018,130.77071742497398,0.9910557775154171,0.5356568055523541,3.0,7.0,0.0,-126.68234559486126,0.28421008312445256,0.06008953868777543,0.009618707470577774,0.2165824876096625,0.062050202191321215,0.20795730765779796
3019,130.64567369790242,0.9910812945702467,0.5550471485189914,3.0,7.0,0.0,-130.13981937023584,0.28852344125248,0.09095619670956664,0.045293428830929156,0.16881580799505444,0.10142569881903925,0.20390542019790034
3020,131.4549161320338,0.8904907856931413,0.5593889784633831,3.0,7.0,0.0,-124.07605830969902,0.29410651528345993,0.07075335290387405,0.054395650384933096,0.2215079708846318,0.040060223093309005,0.18433310120115032
3021,130.4190601791246,0.7661291171414157,0.4880592379583002,3.0,7.0,0.0,-126.93416482204454,0.27025482614548246,0.06799195969071542,0.020445180287676105,0.19145195641485588,0.04898399302948137,0.21359267540590837
3022,131.68667508336515,0.9594241489277592,0.5356568055523541,3.0,7.0,0.0,-129.15510677878592,0.2806090090184168,0.08337420525704811,0.06548870115611936,0.1995769249398148,0.05652665660653418,0.18775748937579162
3023,130.75642932035586,0.9588707380987155,0.5550471485189914,3.0,7.0,0.0,-128.37022780054323,0.2703850039192752,0.05799139466690558,0.043217778805592195,0.24397429609907834,0.028317419585223755,0.18332579215028505
3024,131.077008504882,0.9982196907144399,0.5593889784633831,3.0,7.0,0.0,-130.78207297420477,0.26432436483723776,0.07763078782902795,0.025893787596089665,0.1873876066179416,0.08651601323764664,0.2056062876503802
3025,129.05633878004397,0.9427288794059975,0.4880592379583002,3.0,7.0,0.0,-127.14778047223425,0.2914004526073144,0.0963898328500793,0.06476218149893828,0.2284990731355503,0.030591680896158723,0.20405746890599682
3026,132.11751415217856,0.970092608378116,0.5356568055523541,3.0,7.0,0.0,-129.79578137622698,0.27356303533443554,0.06591983216840575,0.03133024920414326,0.21830478910702159,0.03281583145223257,0.19385271615809713
3027,130.14609736362195,0.7453817685678511,0.5550471485189914,3.0,7.0,0.0,-126.75771453884072,0.2820324764578172,0.0831142384811866,0.05340105118548908,0.17435036584126504,0.0899067344722724,0.21994652916375765
